frame_id,left_detected,right_detected,left_conf,right_conf,lat_offset_m
701,1,1,1.000,1.000,-0.1194
702,1,1,1.000,1.000,-0.1241
703,1,1,1.000,1.000,-0.1200
704,1,1,1.000,1.000,-0.1129
705,1,1,1.000,1.000,-0.1073
706,1,1,1.000,1.000,-0.1023
707,1,1,1.000,1.000,-0.0983
708,1,1,1.000,1.000,-0.0950
709,1,1,1.000,1.000,-0.0925
710,1,1,1.000,1.000,-0.0904
711,1,1,1.000,1.000,-0.0887
712,1,1,0.990,1.000,-0.0874
713,1,1,0.982,1.000,-0.0858
714,1,1,0.986,1.000,-0.0856
715,1,1,0.988,1.000,-0.0865
716,1,1,0.991,1.000,-0.0878
717,1,1,0.993,1.000,-0.0898
718,1,1,0.994,1.000,-0.0915
719,1,1,0.995,1.000,-0.0923
720,1,1,0.986,1.000,-0.0934
721,1,1,0.949,1.000,-0.0943
722,1,1,0.949,1.000,-0.0951
723,1,1,0.949,1.000,-0.0957
724,1,1,0.919,1.000,-0.0972
725,1,1,0.926,1.000,-0.0968
726,1,1,0.940,1.000,-0.0981
727,1,1,0.952,1.000,-0.0981
728,1,1,0.952,1.000,-0.0976
729,1,1,0.922,1.000,-0.0971
730,1,1,0.897,1.000,-0.0968
731,1,1,0.908,1.000,-0.1034
732,1,1,0.916,1.000,-0.1087
733,1,1,0.933,1.000,-0.1113
734,1,1,0.946,1.000,-0.1134
735,1,1,0.957,1.000,-0.1151
736,1,1,0.966,1.000,-0.1160
737,1,1,0.973,1.000,-0.1166
738,1,1,0.978,1.000,-0.1230
739,1,1,0.982,1.000,-0.1281
740,1,1,0.986,1.000,-0.1311
741,1,1,0.989,1.000,-0.1335
742,1,1,0.951,1.000,-0.1306
743,1,1,0.951,1.000,-0.1278
744,1,1,0.951,1.000,-0.1266
745,1,1,0.951,1.000,-0.1257
746,1,1,0.960,1.000,-0.1239
747,1,1,0.968,1.000,-0.1245
748,1,1,0.975,1.000,-0.1245
749,1,1,0.940,1.000,-0.1240
750,1,1,0.952,1.000,-0.1231
751,1,1,0.961,1.000,-0.1223
752,1,1,0.969,1.000,-0.1233
753,1,1,0.975,1.000,-0.1241
754,1,1,0.980,1.000,-0.1258
755,1,1,0.984,1.000,-0.1271
756,1,1,0.987,1.000,-0.1261
757,1,1,0.990,1.000,-0.1252
758,1,1,0.992,1.000,-0.1256
759,1,1,0.994,1.000,-0.1243
760,1,1,0.995,1.000,-0.1233
761,1,1,0.996,1.000,-0.1262
762,1,1,0.997,1.000,-0.1275
763,1,1,0.997,1.000,-0.1301
764,1,1,0.998,1.000,-0.1321
765,1,1,0.998,1.000,-0.1327
766,1,1,0.999,1.000,-0.1338
767,1,1,0.999,1.000,-0.1330
768,1,1,0.999,1.000,-0.1355
769,1,1,0.999,1.000,-0.1376
770,1,1,0.989,1.000,-0.1376
771,1,1,0.982,1.000,-0.1361
772,1,1,0.975,1.000,-0.1428
773,1,1,0.980,1.000,-0.1471
774,1,1,0.984,1.000,-0.1500
775,1,1,0.977,1.000,-0.1470
776,1,1,0.972,1.000,-0.1446
777,1,1,0.977,1.000,-0.1486
778,1,1,0.982,1.000,-0.1517
779,1,1,0.986,1.000,-0.1500
780,1,1,0.988,1.000,-0.1486
781,1,1,0.981,1.000,-0.1465
782,1,1,0.985,1.000,-0.1437
783,1,1,0.978,1.000,-0.1409
784,1,1,0.972,1.000,-0.1408
785,1,1,0.968,1.000,-0.1407
786,1,1,0.974,1.000,-0.1402
787,1,1,0.979,1.000,-0.1397
788,1,1,0.983,1.000,-0.1372
789,1,1,0.987,1.000,-0.1368
790,1,1,0.989,1.000,-0.1365
791,1,1,0.982,1.000,-0.1378
792,1,1,0.975,1.000,-0.1388
793,1,1,0.980,1.000,-0.1381
794,1,1,0.984,1.000,-0.1375
795,1,1,0.987,1.000,-0.1365
796,1,1,0.990,1.000,-0.1362
797,1,1,0.992,1.000,-0.1360
798,1,1,0.954,1.000,-0.1385
799,1,1,0.953,1.000,-0.1389
800,1,1,0.962,1.000,-0.1392
801,1,1,0.970,1.000,-0.1395
802,1,1,0.936,1.000,-0.1397
803,1,1,0.909,1.000,-0.1398
804,1,1,0.887,1.000,-0.1421
805,1,1,0.870,1.000,-0.1444
806,1,1,0.856,1.000,-0.1462
807,1,1,0.845,1.000,-0.1477
808,1,1,0.836,1.000,-0.1484
809,1,1,0.868,1.000,-0.1553
810,1,1,0.895,1.000,-0.1608
811,1,1,0.916,1.000,-0.1663
812,1,1,0.933,1.000,-0.1706
813,1,1,0.946,1.000,-0.1731
814,1,1,0.957,1.000,-0.1761
815,1,1,0.966,1.000,-0.1785
816,1,1,0.972,1.000,-0.1799
817,1,1,0.978,1.000,-0.1816
818,1,1,0.982,1.000,-0.1829
819,1,1,0.986,1.000,-0.1839
820,1,1,0.989,1.000,-0.1811
821,1,1,0.991,1.000,-0.1767
822,1,1,0.993,1.000,-0.1731
823,1,1,0.954,1.000,-0.1703
824,1,1,0.963,1.000,-0.1686
825,1,1,0.961,1.000,-0.1667
826,1,1,0.959,1.000,-0.1651
827,1,1,0.957,1.000,-0.1639
828,1,1,0.965,1.000,-0.1656
829,1,1,0.972,1.000,-0.1669
830,1,1,0.978,1.000,-0.1664
831,1,1,0.982,1.000,-0.1660
832,1,1,0.986,1.000,-0.1704
833,1,1,0.989,1.000,-0.1740
834,1,1,0.991,1.000,-0.1710
835,1,1,0.993,1.000,-0.1728
836,1,1,0.994,1.000,-0.1743
837,1,1,0.995,1.000,-0.1776
838,1,1,0.996,1.000,-0.1802
839,1,1,0.997,1.000,-0.1813
840,1,1,0.998,1.000,-0.1832
841,1,1,0.998,1.000,-0.1837
842,1,1,0.998,1.000,-0.1840
843,1,1,0.999,1.000,-0.1838
844,1,1,0.999,1.000,-0.1825
845,1,1,0.999,1.000,-0.1815
846,1,1,0.999,1.000,-0.1829
847,1,1,1.000,1.000,-0.1839
848,1,1,0.990,1.000,-0.1795
849,1,1,0.992,1.000,-0.1764
